
mlang.dll:     file format pei-i386
mlang.dll
architecture: i386, flags 0x0000010b:
HAS_RELOC, EXEC_P, HAS_DEBUG, D_PAGED
start address 0x74cd136f

Characteristics 0x210e
	executable
	line numbers stripped
	symbols stripped
	32 bit words
	DLL

Time/Date		Mon Apr 14 11:24:47 2008
Magic			010b	(PE32)
MajorLinkerVersion	7
MinorLinkerVersion	10
SizeOfCode		00021000
SizeOfInitializedData	0006e000
SizeOfUninitializedData	00000000
AddressOfEntryPoint	0000136f
BaseOfCode		00001000
BaseOfData		00022000
ImageBase		74cd0000
SectionAlignment	00001000
FileAlignment		00000200
MajorOSystemVersion	5
MinorOSystemVersion	1
MajorImageVersion	5
MinorImageVersion	1
MajorSubsystemVersion	4
MinorSubsystemVersion	0
Win32Version		00000000
SizeOfImage		00091000
SizeOfHeaders		00000400
CheckSum		00098ae6
Subsystem		00000002	(Windows GUI)
DllCharacteristics	00000000
SizeOfStackReserve	00040000
SizeOfStackCommit	00001000
SizeOfHeapReserve	00100000
SizeOfHeapCommit	00001000
LoaderFlags		00000000
NumberOfRvaAndSizes	00000010

The Data Directory
Entry 0 000015ac 000001d6 Export Directory [.edata (or where ever we found it)]
Entry 1 00021208 000000a0 Import Directory [parts of .idata]
Entry 2 00027000 00067448 Resource Directory [.rsrc]
Entry 3 00000000 00000000 Exception Directory [.pdata]
Entry 4 00000000 00000000 Security Directory
Entry 5 0008f000 00001fe8 Base Relocation Directory [.reloc]
Entry 6 00021e24 00000038 Debug Directory
Entry 7 00000000 00000000 Description Directory
Entry 8 00000000 00000000 Special Directory
Entry 9 00000000 00000000 Thread Storage Directory [.tls]
Entry a 00009f98 00000040 Load Configuration Directory
Entry b 00000288 000000a4 Bound Import Directory
Entry c 00001000 00000234 Import Address Table Directory
Entry d 00000000 00000000 Delay Import Directory
Entry e 00000000 00000000 CLR Runtime Header
Entry f 00000000 00000000 Reserved

There is an import table in .text at 0x74cf1208

The Import Tables (interpreted .text section contents)
 vma:            Hint    Time      Forward  DLL       First
                 Table   Stamp     Chain    Name      Thunk
 00021208	000212fc ffffffff ffffffff 000212a8 00001000

	DLL Name: ADVAPI32.dll
	vma:  Hint/Ord Member-Name Bound-To
	21530	  485  RegOpenKeyExW	77d86a9f
	reloc   50 offset  851 [1c851] HIGHLOW
	reloc   51 offset  868 [1c868] HIGHLOW
	reloc   52 offset  86d [1c86d] HIGHLOW
	reloc   53 offset  880 [1c880] HIGHLOW
	reloc   54 offset  889 [1c889] HIGHLOW
	reloc   55 offset  895 [1c895] HIGHLOW
	reloc   56 offset  89d [1c89d] HIGHLOW
	reloc   57 offset  8a8 [1c8a8] HIGHLOW
	reloc   58 offset  8b6 [1c8b6] HIGHLOW
	reloc   59 offset  8be [1c8be] HIGHLOW
	reloc   60 offset  8d2 [1c8d2] HIGHLOW
	reloc   61 offset  8e0 [1c8e0] HIGHLOW
	reloc   62 offset  8e9 [1c8e9] HIGHLOW
	reloc   63 offset  8f1 [1c8f1] HIGHLOW
	reloc   64 offset  8ff [1c8ff] HIGHLOW
	reloc   65 offset  907 [1c907] HIGHLOW
	reloc   66 offset  914 [1c914] HIGHLOW
	reloc   67 offset  91e [1c91e] HIGHLOW
	reloc   68 offset  92a [1c92a] HIGHLOW
	reloc   69 offset  931 [1c931] HIGHLOW
	reloc   70 offset  942 [1c942] HIGHLOW
	reloc   71 offset  954 [1c954] HIGHLOW
	reloc   72 offset  960 [1c960] HIGHLOW
	reloc   73 offset  96d [1c96d] HIGHLOW
	reloc   74 offset  97b [1c97b] HIGHLOW
	reloc   75 offset  98e [1c98e] HIGHLOW
	reloc   76 offset  999 [1c999] HIGHLOW
	reloc   77 offset  9a4 [1c9a4] HIGHLOW
	reloc   78 offset  9b5 [1c9b5] HIGHLOW
	reloc   79 offset  9c1 [1c9c1] HIGHLOW
	reloc   80 offset  9d5 [1c9d5] HIGHLOW
	reloc   81 offset  9ea [1c9ea] HIGHLOW
	reloc   82 offset  9fd [1c9fd] HIGHLOW
	reloc   83 offset  a0a [1ca0a] HIGHLOW
	reloc   84 offset  a14 [1ca14] HIGHLOW
	reloc   85 offset  a18 [1ca18] HIGHLOW
	reloc   86 offset  a1c [1ca1c] HIGHLOW
	reloc   87 offset  a20 [1ca20] HIGHLOW
	reloc   88 offset  a24 [1ca24] HIGHLOW
	reloc   89 offset  a28 [1ca28] HIGHLOW
	reloc   90 offset  a2c [1ca2c] HIGHLOW
	reloc   91 offset  a30 [1ca30] HIGHLOW
	reloc   92 offset  a34 [1ca34] HIGHLOW
	reloc   93 offset  a38 [1ca38] HIGHLOW
	reloc   94 offset  a3c [1ca3c] HIGHLOW
	reloc   95 offset  a40 [1ca40] HIGHLOW
	reloc   96 offset  a44 [1ca44] HIGHLOW
	reloc   97 offset  a48 [1ca48] HIGHLOW
	reloc   98 offset  a4c [1ca4c] HIGHLOW
	reloc   99 offset  a50 [1ca50] HIGHLOW
	reloc  100 offset  a54 [1ca54] HIGHLOW
	reloc  101 offset  a58 [1ca58] HIGHLOW
	reloc  102 offset  a5c [1ca5c] HIGHLOW
	reloc  103 offset  a60 [1ca60] HIGHLOW
	reloc  104 offset  a80 [1ca80] HIGHLOW
	reloc  105 offset  aaf [1caaf] HIGHLOW
	reloc  106 offset  ac7 [1cac7] HIGHLOW
	reloc  107 offset  b4e [1cb4e] HIGHLOW
	reloc  108 offset  ba1 [1cba1] HIGHLOW
	reloc  109 offset  ba8 [1cba8] HIGHLOW
	reloc  110 offset  bb2 [1cbb2] HIGHLOW
	reloc  111 offset  bc1 [1cbc1] HIGHLOW
	reloc  112 offset  bde [1cbde] HIGHLOW
	reloc  113 offset  be9 [1cbe9] HIGHLOW
	reloc  114 offset  bfe [1cbfe] HIGHLOW
	reloc  115 offset  c0a [1cc0a] HIGHLOW
	reloc  116 offset  c16 [1cc16] HIGHLOW
	reloc  117 offset  c28 [1cc28] HIGHLOW
	reloc  118 offset  c33 [1cc33] HIGHLOW
	reloc  119 offset  c3a [1cc3a] HIGHLOW
	reloc  120 offset  c42 [1cc42] HIGHLOW
	reloc  121 offset  c5b [1cc5b] HIGHLOW
	reloc  122 offset  c9c [1cc9c] HIGHLOW
	reloc  123 offset  caa [1ccaa] HIGHLOW
	reloc  124 offset  cb0 [1ccb0] HIGHLOW
	reloc  125 offset  d23 [1cd23] HIGHLOW
	reloc  126 offset  d2f [1cd2f] HIGHLOW
	reloc  127 offset  d49 [1cd49] HIGHLOW
	reloc  128 offset  d88 [1cd88] HIGHLOW
	reloc  129 offset  da6 [1cda6] HIGHLOW
	reloc  130 offset  dac [1cdac] HIGHLOW
	reloc  131 offset  db6 [1cdb6] HIGHLOW
	reloc  132 offset  dc1 [1cdc1] HIGHLOW
	reloc  133 offset  df4 [1cdf4] HIGHLOW
	reloc  134 offset  e2a [1ce2a] HIGHLOW
	reloc  135 offset  e3a [1ce3a] HIGHLOW
	reloc  136 offset  e45 [1ce45] HIGHLOW
	reloc  137 offset  ecb [1cecb] HIGHLOW
	reloc  138 offset  f26 [1cf26] HIGHLOW
	reloc  139 offset  f42 [1cf42] HIGHLOW
	reloc  140 offset  f89 [1cf89] HIGHLOW
	reloc  141 offset  fd0 [1cfd0] HIGHLOW
	reloc  142 offset  fda [1cfda] HIGHLOW
	reloc  143 offset  fe4 [1cfe4] HIGHLOW
	reloc  144 offset  fee [1cfee] HIGHLOW
	reloc  145 offset    0 [1c000] ABSOLUTE

Virtual Address: 0001d000 Chunk size 120 (0x78) Number of fixups 56
	reloc    0 offset   28 [1d028] HIGHLOW
	reloc    1 offset   32 [1d032] HIGHLOW
	reloc    2 offset   3c [1d03c] HIGHLOW
	reloc    3 offset   46 [1d046] HIGHLOW
	reloc    4 offset   6f [1d06f] HIGHLOW
	reloc    5 offset   97 [1d097] HIGHLOW
	reloc    6 offset   bc [1d0bc] HIGHLOW
	reloc    7 offset   c1 [1d0c1] HIGHLOW
	reloc    8 offset   c8 [1d0c8] HIGHLOW
	reloc    9 offset   f0 [1d0f0] HIGHLOW
	reloc   10 offset   f5 [1d0f5] HIGHLOW
	reloc   11 offset  102 [1d102] HIGHLOW
	reloc   12 offset  115 [1d115] HIGHLOW
	reloc   13 offset  128 [1d128] HIGHLOW
	reloc   14 offset  13b [1d13b] HIGHLOW
	reloc   15 offset  14e [1d14e] HIGHLOW
	reloc   16 offset  161 [1d161] HIGHLOW
	reloc   17 offset  1f0 [1d1f0] HIGHLOW
	reloc   18 offset  211 [1d211] HIGHLOW
	reloc   19 offset  233 [1d233] HIGHLOW
	reloc   20 offset  250 [1d250] HIGHLOW
	reloc   21 offset  282 [1d282] HIGHLOW
	reloc   22 offset  2a3 [1d2a3] HIGHLOW
	reloc   23 offset  2be [1d2be] HIGHLOW
	reloc   24 offset  2ff [1d2ff] HIGHLOW
	reloc   25 offset  3a3 [1d3a3] HIGHLOW
	reloc   26 offset  3b7 [1d3b7] HIGHLOW
	reloc   27 offset  7df [1d7df] HIGHLOW
	reloc   28 offset  8cc [1d8cc] HIGHLOW
	reloc   29 offset  95d [1d95d] HIGHLOW
	reloc   30 offset  9cb [1d9cb] HIGHLOW
	reloc   31 offset  b33 [1db33] HIGHLOW
	reloc   32 offset  b86 [1db86] HIGHLOW
	reloc   33 offset  b96 [1db96] HIGHLOW
	reloc   34 offset  bae [1dbae] HIGHLOW
	reloc   35 offset  bb5 [1dbb5] HIGHLOW
	reloc   36 offset  bf6 [1dbf6] HIGHLOW
	reloc   37 offset  bfa [1dbfa] HIGHLOW
	reloc   38 offset  bfe [1dbfe] HIGHLOW
	reloc   39 offset  c02 [1dc02] HIGHLOW
	reloc   40 offset  c06 [1dc06] HIGHLOW
	reloc   41 offset  c0a [1dc0a] HIGHLOW
	reloc   42 offset  c0e [1dc0e] HIGHLOW
	reloc   43 offset  c40 [1dc40] HIGHLOW
	reloc   44 offset  c8e [1dc8e] HIGHLOW
	reloc   45 offset  d13 [1dd13] HIGHLOW
	reloc   46 offset  d66 [1dd66] HIGHLOW
	reloc   47 offset  d96 [1dd96] HIGHLOW
	reloc   48 offset  ddd [1dddd] HIGHLOW
	reloc   49 offset  e04 [1de04] HIGHLOW
	reloc   50 offset  ed8 [1ded8] HIGHLOW
	reloc   51 offset  f1d [1df1d] HIGHLOW
	reloc   52 offset  f3a [1df3a] HIGHLOW
	reloc   53 offset  fd3 [1dfd3] HIGHLOW
	reloc   54 offset  fff [1dfff] HIGHLOW
	reloc   55 offset    0 [1d000] ABSOLUTE

Virtual Address: 0001e000 Chunk size 124 (0x7c) Number of fixups 58
	reloc    0 offset   1c [1e01c] HIGHLOW
	reloc    1 offset  1c2 [1e1c2] HIGHLOW
	reloc    2 offset  1ce [1e1ce] HIGHLOW
	reloc    3 offset  6e4 [1e6e4] HIGHLOW
	reloc    4 offset  77b [1e77b] HIGHLOW
	reloc    5 offset  7a1 [1e7a1] HIGHLOW
	reloc    6 offset  7c6 [1e7c6] HIGHLOW
	reloc    7 offset  7d0 [1e7d0] HIGHLOW
	reloc    8 offset  7dc [1e7dc] HIGHLOW
	reloc    9 offset  80e [1e80e] HIGHLOW
	reloc   10 offset  84a [1e84a] HIGHLOW
	reloc   11 offset  85d [1e85d] HIGHLOW
	reloc   12 offset  86a [1e86a] HIGHLOW
	reloc   13 offset  878 [1e878] HIGHLOW
	reloc   14 offset  88e [1e88e] HIGHLOW
	reloc   15 offset  8a4 [1e8a4] HIGHLOW
	reloc   16 offset  8b4 [1e8b4] HIGHLOW
	reloc   17 offset  8c0 [1e8c0] HIGHLOW
	reloc   18 offset  917 [1e917] HIGHLOW
	reloc   19 offset  92c [1e92c] HIGHLOW
	reloc   20 offset  930 [1e930] HIGHLOW
	reloc   21 offset  934 [1e934] HIGHLOW
	reloc   22 offset  938 [1e938] HIGHLOW
	reloc   23 offset  93c [1e93c] HIGHLOW
	reloc   24 offset  afb [1eafb] HIGHLOW
	reloc   25 offset  b0c [1eb0c] HIGHLOW
	reloc   26 offset  b10 [1eb10] HIGHLOW
	reloc   27 offset  b14 [1eb14] HIGHLOW
	reloc   28 offset  b18 [1eb18] HIGHLOW
	reloc   29 offset  bc7 [1ebc7] HIGHLOW
	reloc   30 offset  bda [1ebda] HIGHLOW
	reloc   31 offset  bf4 [1ebf4] HIGHLOW
	reloc   32 offset  bfe [1ebfe] HIGHLOW
	reloc   33 offset  c26 [1ec26] HIGHLOW
	reloc   34 offset  c38 [1ec38] HIGHLOW
	reloc   35 offset  c40 [1ec40] HIGHLOW
	reloc   36 offset  c4f [1ec4f] HIGHLOW
	reloc   37 offset  c6d [1ec6d] HIGHLOW
	reloc   38 offset  c76 [1ec76] HIGHLOW
	reloc   39 offset  c8d [1ec8d] HIGHLOW
	reloc   40 offset  c96 [1ec96] HIGHLOW
	reloc   41 offset  cad [1ecad] HIGHLOW
	reloc   42 offset  cb6 [1ecb6] HIGHLOW
	reloc   43 offset  cd7 [1ecd7] HIGHLOW
	reloc   44 offset  d04 [1ed04] HIGHLOW
	reloc   45 offset  d16 [1ed16] HIGHLOW
	reloc   46 offset  d2f [1ed2f] HIGHLOW
	reloc   47 offset  d5f [1ed5f] HIGHLOW
	reloc   48 offset  d6b [1ed6b] HIGHLOW
	reloc   49 offset  d8f [1ed8f] HIGHLOW
	reloc   50 offset  de0 [1ede0] HIGHLOW
	reloc   51 offset  deb [1edeb] HIGHLOW
	reloc   52 offset  e05 [1ee05] HIGHLOW
	reloc   53 offset  e0e [1ee0e] HIGHLOW
	reloc   54 offset  e16 [1ee16] HIGHLOW
	reloc   55 offset  e21 [1ee21] HIGHLOW
	reloc   56 offset  fcd [1efcd] HIGHLOW
	reloc   57 offset    0 [1e000] ABSOLUTE

Virtual Address: 0001f000 Chunk size 88 (0x58) Number of fixups 40
	reloc    0 offset  116 [1f116] HIGHLOW
	reloc    1 offset  130 [1f130] HIGHLOW
	reloc    2 offset  141 [1f141] HIGHLOW
	reloc    3 offset  14f [1f14f] HIGHLOW
	reloc    4 offset  160 [1f160] HIGHLOW
	reloc    5 offset  171 [1f171] HIGHLOW
	reloc    6 offset  182 [1f182] HIGHLOW
	reloc    7 offset  192 [1f192] HIGHLOW
	reloc    8 offset  1a3 [1f1a3] HIGHLOW
	reloc    9 offset  1ae [1f1ae] HIGHLOW
	reloc   10 offset  2dc [1f2dc] HIGHLOW
	reloc   11 offset  2f6 [1f2f6] HIGHLOW
	reloc   12 offset  30a [1f30a] HIGHLOW
	reloc   13 offset  35b [1f35b] HIGHLOW
	reloc   14 offset  370 [1f370] HIGHLOW
	reloc   15 offset  380 [1f380] HIGHLOW
	reloc   16 offset  442 [1f442] HIGHLOW
	reloc   17 offset  49c [1f49c] HIGHLOW
	reloc   18 offset  4a4 [1f4a4] HIGHLOW
	reloc   19 offset  4aa [1f4aa] HIGHLOW
	reloc   20 offset  4b2 [1f4b2] HIGHLOW
	reloc   21 offset  4c9 [1f4c9] HIGHLOW
	reloc   22 offset  4e7 [1f4e7] HIGHLOW
	reloc   23 offset  4f7 [1f4f7] HIGHLOW
	reloc   24 offset  4fd [1f4fd] HIGHLOW
	reloc   25 offset  503 [1f503] HIGHLOW
	reloc   26 offset  54a [1f54a] HIGHLOW
	reloc   27 offset  5b9 [1f5b9] HIGHLOW
	reloc   28 offset  712 [1f712] HIGHLOW
	reloc   29 offset  7f2 [1f7f2] HIGHLOW
	reloc   30 offset  87b [1f87b] HIGHLOW
	reloc   31 offset  8cd [1f8cd] HIGHLOW
	reloc   32 offset  8d3 [1f8d3] HIGHLOW
	reloc   33 offset  915 [1f915] HIGHLOW
	reloc   34 offset  a10 [1fa10] HIGHLOW
	reloc   35 offset  b54 [1fb54] HIGHLOW
	reloc   36 offset  bd8 [1fbd8] HIGHLOW
	reloc   37 offset  c3b [1fc3b] HIGHLOW
	reloc   38 offset  e75 [1fe75] HIGHLOW
	reloc   39 offset    0 [1f000] ABSOLUTE

Virtual Address: 00020000 Chunk size 144 (0x90) Number of fixups 68
	reloc    0 offset  466 [20466] HIGHLOW
	reloc    1 offset  479 [20479] HIGHLOW
	reloc    2 offset  48f [2048f] HIGHLOW
	reloc    3 offset  49f [2049f] HIGHLOW
	reloc    4 offset  4aa [204aa] HIGHLOW
	reloc    5 offset  8fc [208fc] HIGHLOW
	reloc    6 offset  920 [20920] HIGHLOW
	reloc    7 offset  944 [20944] HIGHLOW
	reloc    8 offset  960 [20960] HIGHLOW
	reloc    9 offset  986 [20986] HIGHLOW
	reloc   10 offset  996 [20996] HIGHLOW
	reloc   11 offset  9c8 [209c8] HIGHLOW
	reloc   12 offset  9d0 [209d0] HIGHLOW
	reloc   13 offset  9da [209da] HIGHLOW
	reloc   14 offset  9f5 [209f5] HIGHLOW
	reloc   15 offset  a09 [20a09] HIGHLOW
	reloc   16 offset  a11 [20a11] HIGHLOW
	reloc   17 offset  a2b [20a2b] HIGHLOW
	reloc   18 offset  a43 [20a43] HIGHLOW
	reloc   19 offset  a5f [20a5f] HIGHLOW
	reloc   20 offset  a6d [20a6d] HIGHLOW
	reloc   21 offset  ab8 [20ab8] HIGHLOW
	reloc   22 offset  acd [20acd] HIGHLOW
	reloc   23 offset  bd6 [20bd6] HIGHLOW
	reloc   24 offset  be5 [20be5] HIGHLOW
	reloc   25 offset  bf8 [20bf8] HIGHLOW
	reloc   26 offset  c02 [20c02] HIGHLOW
	reloc   27 offset  c31 [20c31] HIGHLOW
	reloc   28 offset  c45 [20c45] HIGHLOW
	reloc   29 offset  c79 [20c79] HIGHLOW
	reloc   30 offset  c92 [20c92] HIGHLOW
	reloc   31 offset  c98 [20c98] HIGHLOW
	reloc   32 offset  ca4 [20ca4] HIGHLOW
	reloc   33 offset  cb0 [20cb0] HIGHLOW
	reloc   34 offset  cbd [20cbd] HIGHLOW
	reloc   35 offset  cd4 [20cd4] HIGHLOW
	reloc   36 offset  ceb [20ceb] HIGHLOW
	reloc   37 offset  cf4 [20cf4] HIGHLOW
	reloc   38 offset  cfd [20cfd] HIGHLOW
	reloc   39 offset  d11 [20d11] HIGHLOW
	reloc   40 offset  d19 [20d19] HIGHLOW
	reloc   41 offset  d29 [20d29] HIGHLOW
	reloc   42 offset  d33 [20d33] HIGHLOW
	reloc   43 offset  d4a [20d4a] HIGHLOW
	reloc   44 offset  e15 [20e15] HIGHLOW
	reloc   45 offset  e20 [20e20] HIGHLOW
	reloc   46 offset  e2e [20e2e] HIGHLOW
	reloc   47 offset  e38 [20e38] HIGHLOW
	reloc   48 offset  e43 [20e43] HIGHLOW
	reloc   49 offset  e4a [20e4a] HIGHLOW
	reloc   50 offset  e58 [20e58] HIGHLOW
	reloc   51 offset  e63 [20e63] HIGHLOW
	reloc   52 offset  e6e [20e6e] HIGHLOW
	reloc   53 offset  e83 [20e83] HIGHLOW
	reloc   54 offset  ea0 [20ea0] HIGHLOW
	reloc   55 offset  ed4 [20ed4] HIGHLOW
	reloc   56 offset  f17 [20f17] HIGHLOW
	reloc   57 offset  f36 [20f36] HIGHLOW
	reloc   58 offset  f58 [20f58] HIGHLOW
	reloc   59 offset  f89 [20f89] HIGHLOW
	reloc   60 offset  f9c [20f9c] HIGHLOW
	reloc   61 offset  fbc [20fbc] HIGHLOW
	reloc   62 offset  fc7 [20fc7] HIGHLOW
	reloc   63 offset  fcc [20fcc] HIGHLOW
	reloc   64 offset  fd2 [20fd2] HIGHLOW
	reloc   65 offset  fd9 [20fd9] HIGHLOW
	reloc   66 offset  fef [20fef] HIGHLOW
	reloc   67 offset    0 [20000] ABSOLUTE

Virtual Address: 00021000 Chunk size 44 (0x2c) Number of fixups 18
	reloc    0 offset    8 [21008] HIGHLOW
	reloc    1 offset   58 [21058] HIGHLOW
	reloc    2 offset   63 [21063] HIGHLOW
	reloc    3 offset   78 [21078] HIGHLOW
	reloc    4 offset   88 [21088] HIGHLOW
	reloc    5 offset   91 [21091] HIGHLOW
	reloc    6 offset  13b [2113b] HIGHLOW
	reloc    7 offset  145 [21145] HIGHLOW
	reloc    8 offset  14b [2114b] HIGHLOW
	reloc    9 offset  152 [21152] HIGHLOW
	reloc   10 offset  159 [21159] HIGHLOW
	reloc   11 offset  160 [21160] HIGHLOW
	reloc   12 offset  169 [21169] HIGHLOW
	reloc   13 offset  177 [21177] HIGHLOW
	reloc   14 offset  1b8 [211b8] HIGHLOW
	reloc   15 offset  1c2 [211c2] HIGHLOW
	reloc   16 offset  201 [21201] HIGHLOW
	reloc   17 offset    0 [21000] ABSOLUTE

Virtual Address: 00022000 Chunk size 284 (0x11c) Number of fixups 138
	reloc    0 offset   68 [22068] HIGHLOW
	reloc    1 offset   f0 [220f0] HIGHLOW
	reloc    2 offset   f4 [220f4] HIGHLOW
	reloc    3 offset   f8 [220f8] HIGHLOW
	reloc    4 offset   fc [220fc] HIGHLOW
	reloc    5 offset  108 [22108] HIGHLOW
	reloc    6 offset  10c [2210c] HIGHLOW
	reloc    7 offset  110 [22110] HIGHLOW
	reloc    8 offset  114 [22114] HIGHLOW
	reloc    9 offset  118 [22118] HIGHLOW
	reloc   10 offset  124 [22124] HIGHLOW
	reloc   11 offset  128 [22128] HIGHLOW
	reloc   12 offset  12c [2212c] HIGHLOW
	reloc   13 offset  130 [22130] HIGHLOW
	reloc   14 offset  134 [22134] HIGHLOW
	reloc   15 offset  140 [22140] HIGHLOW
	reloc   16 offset  160 [22160] HIGHLOW
	reloc   17 offset  164 [22164] HIGHLOW
	reloc   18 offset  168 [22168] HIGHLOW
	reloc   19 offset  16c [2216c] HIGHLOW
	reloc   20 offset  174 [22174] HIGHLOW
	reloc   21 offset  17c [2217c] HIGHLOW
	reloc   22 offset  248 [22248] HIGHLOW
	reloc   23 offset  26c [2226c] HIGHLOW
	reloc   24 offset  290 [22290] HIGHLOW
	reloc   25 offset  2b4 [222b4] HIGHLOW
	reloc   26 offset  2b8 [222b8] HIGHLOW
	reloc   27 offset  2d8 [222d8] HIGHLOW
	reloc   28 offset  2fc [222fc] HIGHLOW
	reloc   29 offset  320 [22320] HIGHLOW
	reloc   30 offset  344 [22344] HIGHLOW
	reloc   31 offset  368 [22368] HIGHLOW
	reloc   32 offset  38c [2238c] HIGHLOW
	reloc   33 offset  390 [22390] HIGHLOW
	reloc   34 offset  3b0 [223b0] HIGHLOW
	reloc   35 offset  3d4 [223d4] HIGHLOW
	reloc   36 offset  3f8 [223f8] HIGHLOW
	reloc   37 offset  41c [2241c] HIGHLOW
	reloc   38 offset  43c [2243c] HIGHLOW
	reloc   39 offset  440 [22440] HIGHLOW
	reloc   40 offset  444 [22444] HIGHLOW
	reloc   41 offset  464 [22464] HIGHLOW
	reloc   42 offset  468 [22468] HIGHLOW
	reloc   43 offset  488 [22488] HIGHLOW
	reloc   44 offset  4ac [224ac] HIGHLOW
	reloc   45 offset  4d0 [224d0] HIGHLOW
	reloc   46 offset  4f0 [224f0] HIGHLOW
	reloc   47 offset  4f4 [224f4] HIGHLOW
	reloc   48 offset  4f8 [224f8] HIGHLOW
	reloc   49 offset  518 [22518] HIGHLOW
	reloc   50 offset  51c [2251c] HIGHLOW
	reloc   51 offset  53c [2253c] HIGHLOW
	reloc   52 offset  560 [22560] HIGHLOW
	reloc   53 offset  584 [22584] HIGHLOW
	reloc   54 offset  5a8 [225a8] HIGHLOW
	reloc   55 offset  5cc [225cc] HIGHLOW
	reloc   56 offset  5f0 [225f0] HIGHLOW
	reloc   57 offset  614 [22614] HIGHLOW
	reloc   58 offset  638 [22638] HIGHLOW
	reloc   59 offset  65c [2265c] HIGHLOW
	reloc   60 offset  680 [22680] HIGHLOW
	reloc   61 offset  6a4 [226a4] HIGHLOW
	reloc   62 offset  6c8 [226c8] HIGHLOW
	reloc   63 offset  6ec [226ec] HIGHLOW
	reloc   64 offset  710 [22710] HIGHLOW
	reloc   65 offset  734 [22734] HIGHLOW
	reloc   66 offset  758 [22758] HIGHLOW
	reloc   67 offset  75c [2275c] HIGHLOW
	reloc   68 offset  77c [2277c] HIGHLOW
	reloc   69 offset  7a0 [227a0] HIGHLOW
	reloc   70 offset  7c4 [227c4] HIGHLOW
	reloc   71 offset  7e8 [227e8] HIGHLOW
	reloc   72 offset  80c [2280c] HIGHLOW
	reloc   73 offset  830 [22830] HIGHLOW
	reloc   74 offset  850 [22850] HIGHLOW
	reloc   75 offset  854 [22854] HIGHLOW
	reloc   76 offset  858 [22858] HIGHLOW
	reloc   77 offset  878 [22878] HIGHLOW
	reloc   78 offset  87c [2287c] HIGHLOW
	reloc   79 offset  89c [2289c] HIGHLOW
	reloc   80 offset  8c0 [228c0] HIGHLOW
	reloc   81 offset  8e4 [228e4] HIGHLOW
	reloc   82 offset  908 [22908] HIGHLOW
	reloc   83 offset  92c [2292c] HIGHLOW
	reloc   84 offset  950 [22950] HIGHLOW
	reloc   85 offset  954 [22954] HIGHLOW
	reloc   86 offset  974 [22974] HIGHLOW
	reloc   87 offset  998 [22998] HIGHLOW
	reloc   88 offset  9bc [229bc] HIGHLOW
	reloc   89 offset  9dc [229dc] HIGHLOW
	reloc   90 offset  9e0 [229e0] HIGHLOW
	reloc   91 offset  9e4 [229e4] HIGHLOW
	reloc   92 offset  a04 [22a04] HIGHLOW
	reloc   93 offset  a08 [22a08] HIGHLOW
	reloc   94 offset  a28 [22a28] HIGHLOW
	reloc   95 offset  a4c [22a4c] HIGHLOW
	reloc   96 offset  a70 [22a70] HIGHLOW
	reloc   97 offset  a94 [22a94] HIGHLOW
	reloc   98 offset  ab8 [22ab8] HIGHLOW
	reloc   99 offset  adc [22adc] HIGHLOW
	reloc  100 offset  b00 [22b00] HIGHLOW
	reloc  101 offset  b24 [22b24] HIGHLOW
	reloc  102 offset  b28 [22b28] HIGHLOW
	reloc  103 offset  b48 [22b48] HIGHLOW
	reloc  104 offset  b6c [22b6c] HIGHLOW
	reloc  105 offset  b90 [22b90] HIGHLOW
	reloc  106 offset  bb4 [22bb4] HIGHLOW
	reloc  107 offset  bd8 [22bd8] HIGHLOW
	reloc  108 offset  bfc [22bfc] HIGHLOW
	reloc  109 offset  c20 [22c20] HIGHLOW
	reloc  110 offset  c44 [22c44] HIGHLOW
	reloc  111 offset  c68 [22c68] HIGHLOW
	reloc  112 offset  c8c [22c8c] HIGHLOW
	reloc  113 offset  cb0 [22cb0] HIGHLOW
	reloc  114 offset  cd4 [22cd4] HIGHLOW
	reloc  115 offset  cf8 [22cf8] HIGHLOW
	reloc  116 offset  d1c [22d1c] HIGHLOW
	reloc  117 offset  d40 [22d40] HIGHLOW
	reloc  118 offset  d64 [22d64] HIGHLOW
	reloc  119 offset  d88 [22d88] HIGHLOW
	reloc  120 offset  dac [22dac] HIGHLOW
	reloc  121 offset  dd0 [22dd0] HIGHLOW
	reloc  122 offset  df4 [22df4] HIGHLOW
	reloc  123 offset  e18 [22e18] HIGHLOW
	reloc  124 offset  e3c [22e3c] HIGHLOW
	reloc  125 offset  e60 [22e60] HIGHLOW
	reloc  126 offset  e84 [22e84] HIGHLOW
	reloc  127 offset  ea8 [22ea8] HIGHLOW
	reloc  128 offset  ecc [22ecc] HIGHLOW
	reloc  129 offset  ef0 [22ef0] HIGHLOW
	reloc  130 offset  f14 [22f14] HIGHLOW
	reloc  131 offset  f38 [22f38] HIGHLOW
	reloc  132 offset  f5c [22f5c] HIGHLOW
	reloc  133 offset  f80 [22f80] HIGHLOW
	reloc  134 offset  fa4 [22fa4] HIGHLOW
	reloc  135 offset  fc8 [22fc8] HIGHLOW
	reloc  136 offset  fec [22fec] HIGHLOW
	reloc  137 offset    0 [22000] ABSOLUTE

Virtual Address: 00023000 Chunk size 224 (0xe0) Number of fixups 108
	reloc    0 offset   10 [23010] HIGHLOW
	reloc    1 offset   34 [23034] HIGHLOW
	reloc    2 offset   58 [23058] HIGHLOW
